concurrency,repeat_id,message_count_per_client,payload_size,total_sent,total_accepted,total_rejected,total_timeout,total_error,successful_clients,success_rate_pct,overall_throughput_msg_per_sec,test_elapsed_sec,rtt_mean_ms,rtt_std_ms,rtt_ci95_ms,rtt_min_ms,rtt_max_ms,rtt_median_ms,rtt_n,per_client_rtt_mean_ms,per_client_rtt_std_ms,per_client_rtt_ci95_ms,per_client_tp_mean_msg_per_sec,per_client_tp_std_msg_per_sec,per_client_tp_ci95_msg_per_sec,experiment_id,run_id,git_commit,python_version,os_info,random_seed,command_line,experiment_type
5,19,200,128,1000,1000,0,0,0,5,100.0,7048.35,0.14,0.665,0.529,0.033,0.117,3.657,0.475,1000,0.665,0.01,0.013,1451.61,25.64,31.83,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,20,200,128,1000,1000,0,0,0,5,100.0,3201.71,0.31,1.513,2.426,0.151,0.088,18.201,0.418,1000,1.513,0.016,0.02,646.67,4.33,5.38,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,21,200,128,1000,1000,0,0,0,5,100.0,18424.35,0.05,0.25,0.112,0.007,0.078,1.004,0.225,1000,0.25,0.003,0.004,3803.43,44.36,55.08,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,22,200,128,1000,1000,0,0,0,5,100.0,18521.66,0.05,0.247,0.11,0.007,0.053,1.258,0.216,1000,0.247,0.004,0.005,3844.91,53.21,66.07,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,23,200,128,1000,1000,0,0,0,5,100.0,18138.71,0.06,0.254,0.117,0.007,0.069,1.199,0.224,1000,0.254,0.004,0.005,3745.37,52.04,64.61,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,24,200,128,1000,1000,0,0,0,5,100.0,18237.14,0.05,0.252,0.121,0.008,0.081,1.291,0.226,1000,0.252,0.005,0.006,3783.03,65.41,81.22,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,25,200,128,1000,1000,0,0,0,5,100.0,18754.04,0.05,0.243,0.113,0.007,0.056,1.129,0.218,1000,0.243,0.006,0.007,3911.03,93.96,116.66,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,26,200,128,1000,1000,0,0,0,5,100.0,18655.36,0.05,0.245,0.111,0.007,0.064,1.14,0.221,1000,0.245,0.004,0.004,3886.38,54.86,68.12,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,27,200,128,1000,1000,0,0,0,5,100.0,18563.88,0.05,0.247,0.114,0.007,0.057,1.045,0.221,1000,0.247,0.005,0.006,3861.15,71.89,89.26,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,28,200,128,1000,1000,0,0,0,5,100.0,17527.24,0.06,0.262,0.146,0.009,0.08,1.953,0.227,1000,0.262,0.005,0.006,3635.88,57.76,71.72,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,29,200,128,1000,1000,0,0,0,5,100.0,17997.29,0.06,0.248,0.123,0.008,0.075,1.296,0.219,1000,0.248,0.008,0.01,3835.1,123.58,153.45,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
5,30,200,128,1000,1000,0,0,0,5,100.0,17815.43,0.06,0.259,0.137,0.008,0.067,1.415,0.228,1000,0.259,0.004,0.004,3679.78,44.28,54.99,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,1,200,128,2000,2000,0,0,0,10,100.0,16527.42,0.12,0.569,0.292,0.013,0.043,2.956,0.516,2000,0.569,0.011,0.008,1719.95,32.96,23.58,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,2,200,128,2000,2000,0,0,0,10,100.0,16282.65,0.12,0.582,0.282,0.012,0.071,2.748,0.534,2000,0.582,0.009,0.007,1678.23,25.85,18.49,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,3,200,128,2000,2000,0,0,0,10,100.0,13703.99,0.15,0.696,0.48,0.021,0.069,6.196,0.599,2000,0.696,0.011,0.008,1408.17,22.38,16.01,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,4,200,128,2000,2000,0,0,0,10,100.0,16988.04,0.12,0.553,0.35,0.015,0.045,6.498,0.493,2000,0.553,0.011,0.008,1767.87,34.66,24.79,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,5,200,128,2000,2000,0,0,0,10,100.0,16554.36,0.12,0.572,0.283,0.012,0.047,2.175,0.52,2000,0.572,0.013,0.009,1710.35,38.75,27.72,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,6,200,128,2000,2000,0,0,0,10,100.0,16530.97,0.12,0.573,0.277,0.012,0.073,2.901,0.517,2000,0.573,0.011,0.008,1707.59,31.42,22.48,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,7,200,128,2000,2000,0,0,0,10,100.0,16653.22,0.12,0.565,0.267,0.012,0.087,2.16,0.512,2000,0.565,0.015,0.011,1731.51,46.49,33.26,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,8,200,128,2000,2000,0,0,0,10,100.0,15789.43,0.13,0.594,0.287,0.013,0.068,2.499,0.56,2000,0.594,0.011,0.008,1646.18,30.55,21.85,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,9,200,128,2000,2000,0,0,0,10,100.0,16284.51,0.12,0.581,0.282,0.012,0.069,2.049,0.534,2000,0.581,0.01,0.007,1682.16,29.66,21.22,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,10,200,128,2000,2000,0,0,0,10,100.0,13987.07,0.14,0.678,1.045,0.046,0.066,17.822,0.52,2000,0.678,0.012,0.009,1444.06,25.73,18.41,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,11,200,128,2000,2000,0,0,0,10,100.0,16273.93,0.12,0.578,0.28,0.012,0.053,2.455,0.533,2000,0.578,0.012,0.009,1690.08,34.44,24.64,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,12,200,128,2000,2000,0,0,0,10,100.0,16330.51,0.12,0.58,0.3,0.013,0.067,2.892,0.521,2000,0.58,0.011,0.008,1687.4,31.69,22.67,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,13,200,128,2000,2000,0,0,0,10,100.0,16341.2,0.12,0.578,0.292,0.013,0.049,1.981,0.522,2000,0.578,0.008,0.006,1692.53,24.87,17.79,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,14,200,128,2000,2000,0,0,0,10,100.0,16703.69,0.12,0.567,0.272,0.012,0.065,2.372,0.52,2000,0.567,0.014,0.01,1723.35,42.48,30.39,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,15,200,128,2000,2000,0,0,0,10,100.0,16258.47,0.12,0.584,0.282,0.012,0.075,2.079,0.538,2000,0.584,0.01,0.007,1675.83,27.9,19.96,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,16,200,128,2000,2000,0,0,0,10,100.0,16433.43,0.12,0.573,0.271,0.012,0.055,2.047,0.522,2000,0.573,0.011,0.008,1706.82,31.79,22.74,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,17,200,128,2000,2000,0,0,0,10,100.0,16610.74,0.12,0.565,0.278,0.012,0.055,2.262,0.513,2000,0.565,0.015,0.011,1729.22,44.54,31.86,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,18,200,128,2000,2000,0,0,0,10,100.0,16025.25,0.12,0.584,0.293,0.013,0.047,2.11,0.527,2000,0.584,0.014,0.01,1672.29,39.15,28.01,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,19,200,128,2000,2000,0,0,0,10,100.0,16460.77,0.12,0.575,0.282,0.012,0.061,2.381,0.521,2000,0.575,0.011,0.008,1700.17,31.44,22.49,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,20,200,128,2000,2000,0,0,0,10,100.0,16603.84,0.12,0.569,0.283,0.012,0.066,2.073,0.519,2000,0.569,0.01,0.007,1716.96,30.52,21.83,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,21,200,128,2000,2000,0,0,0,10,100.0,16642.25,0.12,0.569,0.27,0.012,0.052,2.294,0.521,2000,0.569,0.011,0.008,1718.43,33.19,23.74,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,22,200,128,2000,2000,0,0,0,10,100.0,12906.64,0.15,0.741,0.976,0.043,0.094,14.126,0.569,2000,0.741,0.011,0.008,1323.79,19.11,13.67,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,23,200,128,2000,2000,0,0,0,10,100.0,16497.97,0.12,0.57,0.281,0.012,0.067,2.222,0.522,2000,0.57,0.018,0.013,1716.03,55.35,39.59,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,24,200,128,2000,2000,0,0,0,10,100.0,16331.31,0.12,0.577,0.267,0.012,0.079,2.19,0.524,2000,0.577,0.014,0.01,1696.16,42.79,30.61,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,25,200,128,2000,2000,0,0,0,10,100.0,15950.74,0.13,0.59,0.289,0.013,0.044,2.536,0.533,2000,0.59,0.013,0.009,1658.3,35.07,25.09,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,26,200,128,2000,2000,0,0,0,10,100.0,15736.85,0.13,0.6,0.283,0.012,0.085,2.164,0.564,2000,0.6,0.01,0.007,1629.87,27.46,19.64,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,27,200,128,2000,2000,0,0,0,10,100.0,16364.15,0.12,0.577,0.284,0.012,0.058,2.51,0.533,2000,0.577,0.011,0.008,1695.74,30.87,22.08,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,28,200,128,2000,2000,0,0,0,10,100.0,16409.03,0.12,0.576,0.269,0.012,0.058,1.953,0.533,2000,0.576,0.011,0.008,1697.24,32.22,23.05,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,29,200,128,2000,2000,0,0,0,10,100.0,16712.37,0.12,0.568,0.267,0.012,0.094,2.375,0.521,2000,0.568,0.011,0.008,1721.7,34.16,24.44,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
10,30,200,128,2000,2000,0,0,0,10,100.0,16456.58,0.12,0.569,0.294,0.013,0.07,5.853,0.518,2000,0.569,0.018,0.013,1718.32,55.66,39.82,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,1,200,128,4000,4000,0,0,0,20,100.0,14359.2,0.28,1.348,0.432,0.013,0.096,7.339,1.287,4000,1.348,0.014,0.007,734.28,7.7,3.6,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,2,200,128,4000,4000,0,0,0,20,100.0,15421.2,0.26,1.239,0.526,0.016,0.057,5.219,1.221,4000,1.239,0.031,0.014,798.72,20.61,9.65,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,3,200,128,4000,4000,0,0,0,20,100.0,14524.86,0.28,1.327,0.354,0.011,0.078,4.319,1.282,4000,1.327,0.017,0.008,745.81,9.75,4.56,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,4,200,128,4000,4000,0,0,0,20,100.0,15199.87,0.26,1.268,0.518,0.016,0.077,5.149,1.245,4000,1.268,0.019,0.009,780.52,11.83,5.54,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,5,200,128,4000,4000,0,0,0,20,100.0,14590.39,0.27,1.323,0.322,0.01,0.088,3.52,1.283,4000,1.323,0.017,0.008,748.01,9.47,4.43,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,6,200,128,4000,4000,0,0,0,20,100.0,14707.61,0.27,1.317,0.331,0.01,0.077,3.669,1.276,4000,1.317,0.013,0.006,751.64,7.38,3.46,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,7,200,128,4000,4000,0,0,0,20,100.0,15406.95,0.26,1.25,0.519,0.016,0.082,4.993,1.207,4000,1.25,0.021,0.01,791.59,14.0,6.55,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,8,200,128,4000,4000,0,0,0,20,100.0,14664.05,0.27,1.314,0.34,0.011,0.052,4.163,1.273,4000,1.314,0.018,0.008,753.58,10.37,4.85,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,9,200,128,4000,4000,0,0,0,20,100.0,14725.37,0.27,1.316,0.351,0.011,0.112,4.484,1.275,4000,1.316,0.013,0.006,752.13,7.5,3.51,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,10,200,128,4000,4000,0,0,0,20,100.0,14693.78,0.27,1.314,0.348,0.011,0.085,4.384,1.271,4000,1.314,0.021,0.01,753.48,12.56,5.88,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,11,200,128,4000,4000,0,0,0,20,100.0,14435.38,0.28,1.34,0.351,0.011,0.096,4.598,1.304,4000,1.34,0.014,0.007,738.87,7.79,3.65,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,12,200,128,4000,4000,0,0,0,20,100.0,14425.85,0.28,1.345,0.354,0.011,0.081,4.311,1.287,4000,1.345,0.011,0.005,736.23,6.16,2.88,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,13,200,128,4000,4000,0,0,0,20,100.0,14574.45,0.27,1.328,0.334,0.01,0.119,3.638,1.29,4000,1.328,0.015,0.007,745.47,8.43,3.95,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,14,200,128,4000,4000,0,0,0,20,100.0,14534.68,0.28,1.331,0.346,0.011,0.096,4.761,1.293,4000,1.331,0.014,0.007,744.03,7.85,3.67,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,15,200,128,4000,4000,0,0,0,20,100.0,15913.12,0.25,1.204,0.578,0.018,0.044,4.371,1.137,4000,1.204,0.019,0.009,821.45,12.93,6.05,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,16,200,128,4000,4000,0,0,0,20,100.0,14595.98,0.27,1.325,0.346,0.011,0.075,3.722,1.289,4000,1.325,0.014,0.007,747.31,8.14,3.81,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,17,200,128,4000,4000,0,0,0,20,100.0,14701.5,0.27,1.317,0.352,0.011,0.114,4.218,1.271,4000,1.317,0.012,0.006,751.47,6.71,3.14,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,18,200,128,4000,4000,0,0,0,20,100.0,14691.57,0.27,1.315,0.341,0.011,0.065,4.219,1.281,4000,1.315,0.011,0.005,752.5,6.38,2.98,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,19,200,128,4000,4000,0,0,0,20,100.0,14530.51,0.28,1.327,0.348,0.011,0.064,4.286,1.287,4000,1.327,0.015,0.007,746.01,8.23,3.85,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,20,200,128,4000,4000,0,0,0,20,100.0,14999.83,0.27,1.281,0.464,0.014,0.068,4.046,1.253,4000,1.281,0.024,0.011,772.31,15.0,7.02,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,21,200,128,4000,4000,0,0,0,20,100.0,14566.54,0.27,1.329,0.338,0.01,0.116,4.401,1.289,4000,1.329,0.013,0.006,744.78,7.08,3.31,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,22,200,128,4000,4000,0,0,0,20,100.0,14547.2,0.27,1.33,0.346,0.011,0.153,3.555,1.289,4000,1.33,0.012,0.006,744.27,6.79,3.18,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,23,200,128,4000,4000,0,0,0,20,100.0,15480.85,0.26,1.239,0.522,0.016,0.063,4.611,1.213,4000,1.239,0.024,0.011,798.67,15.44,7.23,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,24,200,128,4000,4000,0,0,0,20,100.0,14641.82,0.27,1.322,0.32,0.01,0.124,3.502,1.285,4000,1.322,0.017,0.008,748.89,9.53,4.46,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,25,200,128,4000,4000,0,0,0,20,100.0,14522.23,0.28,1.331,0.337,0.01,0.098,4.555,1.286,4000,1.331,0.014,0.007,743.54,7.96,3.73,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,26,200,128,4000,4000,0,0,0,20,100.0,14609.58,0.27,1.326,0.338,0.01,0.063,3.715,1.281,4000,1.326,0.013,0.006,746.5,7.53,3.53,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,27,200,128,4000,4000,0,0,0,20,100.0,13719.21,0.29,1.408,1.261,0.039,0.051,21.148,1.27,4000,1.408,0.016,0.008,703.4,8.17,3.82,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,28,200,128,4000,4000,0,0,0,20,100.0,14602.48,0.27,1.323,0.39,0.012,0.105,5.298,1.267,4000,1.323,0.014,0.007,747.98,7.95,3.72,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,29,200,128,4000,4000,0,0,0,20,100.0,14285.56,0.28,1.359,0.357,0.011,0.058,5.292,1.309,4000,1.359,0.012,0.005,728.68,6.13,2.87,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
20,30,200,128,4000,4000,0,0,0,20,100.0,14298.63,0.28,1.353,0.361,0.011,0.124,3.849,1.292,4000,1.353,0.012,0.006,731.58,6.77,3.17,exp-1783226150586-5940e606,8d067911842b,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_concurrent_experiment.py,concurrent_clients
