protocol,scenario,server_host,server_port,session_id,attack_type,message_count,payload_size,repeat_id,attack_seq,sent_count,accepted_count,rejected_count,timeout_count,attack_detected,recovery_requested,recovery_success,full_recovery_success,pre_recovery_accepted,post_recovery_accepted,recovery_point_seq,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,elapsed_ms,throughput_msg_per_s,final_client_mem,final_server_mem,final_client_mem_short,final_server_mem_short,memory_match_after_recovery,server_last_seq,final_seq_consistent,ticket_verified,ticket_nonce,ticket_expired,ticket_replay_detected,submitted_ticket_present,submitted_ticket_seq,submitted_ticket_nonce,server_ticket_verified,replacement_ticket_verified,response_state_match,detection_reason,recovery_reason,recovery_mode
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r9-1783186940934010,drop,1000,128,9,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2072,2,1975,82.824,12073.8,64d3d074189fb6b2acc102a4c2a7a26bc2e489549d62a0a6ac788355935a7b54,64d3d074189fb6b2acc102a4c2a7a26bc2e489549d62a0a6ac788355935a7b54,64d3d074189fb6b2,64d3d074189fb6b2,True,1000,True,True,5492a448492703f44c3fc4cfb5ee23c5,False,False,True,100,c5e2131ac928f18bc82d7ea1b2726d81,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r10-1783186941016953,drop,1000,128,10,101,1001,1000,1,0,True,True,True,True,100,900,100,0.216,2,1978,88.3319,11320.93,c59ff69c1c621795455ef8459b25bc6d9b6c182e890925216f4b1cd147667dff,c59ff69c1c621795455ef8459b25bc6d9b6c182e890925216f4b1cd147667dff,c59ff69c1c621795,c59ff69c1c621795,True,1000,True,True,21ddc69b7d57734f6ce02c6cb5150719,False,False,True,100,d8f7b123a9eca51df0cb85f92638b090,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r11-1783186941105430,drop,1000,128,11,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1893,2,1979,83.4749,11979.65,0fbdd44b01dffc814193179d99600d854d03a2dae826154602f3226c4005539b,0fbdd44b01dffc814193179d99600d854d03a2dae826154602f3226c4005539b,0fbdd44b01dffc81,0fbdd44b01dffc81,True,1000,True,True,b0db7e80c4635ec99029605c5dc89cae,False,False,True,100,326776b528a8bc8c3e0f66616ecc7505,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r12-1783186941189030,drop,1000,128,12,101,1001,1000,1,0,True,True,True,True,100,900,100,0.231,2,1979,88.0961,11351.23,805b96fca61006ed3d4c889e77e20bc86f79978a87abdacdae52c21467b5fdc6,805b96fca61006ed3d4c889e77e20bc86f79978a87abdacdae52c21467b5fdc6,805b96fca61006ed,805b96fca61006ed,True,1000,True,True,2479fb8d25b35138782c7f8fb5e08dd1,False,False,True,100,306a6eabf3610c79f73de3a2a5a50110,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r13-1783186941277262,drop,1000,128,13,101,1001,1000,1,0,True,True,True,True,100,900,100,0.3169,2,1980,91.5389,10924.32,79b07af401d1b02c1b13ae366379635ece01ed44e9fce6a678ce3fb4f854f9b4,79b07af401d1b02c1b13ae366379635ece01ed44e9fce6a678ce3fb4f854f9b4,79b07af401d1b02c,79b07af401d1b02c,True,1000,True,True,c52389e3c3c1904dd94cfaaf69b19bb3,False,False,True,100,55c623e6d5f75b588b10a6ab1502e221,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r14-1783186941368927,drop,1000,128,14,101,1001,1000,1,0,True,True,True,True,100,900,100,0.3819,2,1981,84.415,11846.24,2c55fec127b84a624a80d59617f604bad037334b0c2e9cc421cc41ff204cedab,2c55fec127b84a624a80d59617f604bad037334b0c2e9cc421cc41ff204cedab,2c55fec127b84a62,2c55fec127b84a62,True,1000,True,True,761cfb293af89a7c1fa8b42b1753a3a3,False,False,True,100,3bc0e329a19e765498b345e855f9b29d,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r15-1783186941453485,drop,1000,128,15,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2542,2,1980,86.129,11610.5,e0b4b3596b5357371640af04478ed30621dbc5e2abcc9a0a42aa825fa1fee59c,e0b4b3596b5357371640af04478ed30621dbc5e2abcc9a0a42aa825fa1fee59c,e0b4b3596b535737,e0b4b3596b535737,True,1000,True,True,34067855f70b0117a79ff960e941fd11,False,False,True,100,15172cb6ca7f5e604a8abae89fe71264,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r16-1783186941539733,drop,1000,128,16,101,1001,1000,1,0,True,True,True,True,100,900,100,0.205,2,1980,85.3531,11716.03,53640838adc99432ef63f3b75cd0ee5ee7113f48a86eafb788c4994e506b2672,53640838adc99432ef63f3b75cd0ee5ee7113f48a86eafb788c4994e506b2672,53640838adc99432,53640838adc99432,True,1000,True,True,3e80b9daaed0d0d44294cf475bdf1ba9,False,False,True,100,eb55703bd65d9847402e10aeaa67f755,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r17-1783186941625221,drop,1000,128,17,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1926,2,1981,88.3131,11323.35,77b0329b2b1998aee6adf3c676790c14557f004eb9ff7270a71e1bd3b2e6fa04,77b0329b2b1998aee6adf3c676790c14557f004eb9ff7270a71e1bd3b2e6fa04,77b0329b2b1998ae,77b0329b2b1998ae,True,1000,True,True,5072d5589a98109fc38ee4e3e1bc37c5,False,False,True,100,c3890262694d95cf812469b37291ad18,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r18-1783186941713667,drop,1000,128,18,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2091,2,1981,84.7223,11803.27,9fc8d58285465c161e85076f711d78b608c3dde909ec2f81d6d8c6ca6526f29c,9fc8d58285465c161e85076f711d78b608c3dde909ec2f81d6d8c6ca6526f29c,9fc8d58285465c16,9fc8d58285465c16,True,1000,True,True,9633fde0a702f702c6b248afdf71651b,False,False,True,100,fad3566243e981ebde653888f14106f9,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r19-1783186941798529,drop,1000,128,19,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2201,2,1978,84.651,11813.21,51c32fbe1e154e487e7dc9e7f444a52769bfe866a55bb59bf496596e6ec66416,51c32fbe1e154e487e7dc9e7f444a52769bfe866a55bb59bf496596e6ec66416,51c32fbe1e154e48,51c32fbe1e154e48,True,1000,True,True,2164519733ac1c9bf883b1b58d21681b,False,False,True,100,9f9041528b152019ab69fa439a862688,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r20-1783186941883293,drop,1000,128,20,101,1001,1000,1,0,True,True,True,True,100,900,100,0.211,2,1980,83.164,12024.44,732839d945942478035f534e6f6ee317223ed76d69deee65df58edfea98fb2b7,732839d945942478035f534e6f6ee317223ed76d69deee65df58edfea98fb2b7,732839d945942478,732839d945942478,True,1000,True,True,e5304160b939f9dcd6af4c33fbc14772,False,False,True,100,c51257bdaebbb9406de625c03ea550e0,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r21-1783186941966576,drop,1000,128,21,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1872,2,1980,83.6759,11950.88,1a399e3a6f934b1a248eae1fe019c2a0215141df047523d0f20fba6487f37155,1a399e3a6f934b1a248eae1fe019c2a0215141df047523d0f20fba6487f37155,1a399e3a6f934b1a,1a399e3a6f934b1a,True,1000,True,True,4b08eddedbc518e7523ab4e1891b4692,False,False,True,100,3d7c6ad8a32217a84f91d1122a3494c8,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r22-1783186942050369,drop,1000,128,22,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1619,2,1979,80.5299,12417.74,06d1265fd21fda8700e5fe071f07adbf08542a5d55d9c44b4f5bf6e30eead3c8,06d1265fd21fda8700e5fe071f07adbf08542a5d55d9c44b4f5bf6e30eead3c8,06d1265fd21fda87,06d1265fd21fda87,True,1000,True,True,4df7f1209366630f43b151a97c958512,False,False,True,100,337d93f269b4c6a2dfde97f5c1bc49f0,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r23-1783186942131027,drop,1000,128,23,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2141,2,1981,81.9211,12206.87,ba6c771f3d95b843f1ae6cfbca5b647af7f3394a0cc852c2c1b93219ea72eea5,ba6c771f3d95b843f1ae6cfbca5b647af7f3394a0cc852c2c1b93219ea72eea5,ba6c771f3d95b843,ba6c771f3d95b843,True,1000,True,True,01555524b7553f6120237870f5b12ae1,False,False,True,100,5b6e0271d4be42ac6196c073e36a4f51,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r24-1783186942213098,drop,1000,128,24,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2348,2,1978,83.0271,12044.26,fad5c405f4d16bf4d1a63b23e982fc5f7883e57fca5a443aefe928026cac4953,fad5c405f4d16bf4d1a63b23e982fc5f7883e57fca5a443aefe928026cac4953,fad5c405f4d16bf4,fad5c405f4d16bf4,True,1000,True,True,7217d5563aca23d1cde7ae8db5e8b8fe,False,False,True,100,ba472cb576bd58fc6e895e732d737ad1,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r25-1783186942296275,drop,1000,128,25,101,1001,1000,1,0,True,True,True,True,100,900,100,0.3288,2,1979,84.0001,11904.75,167b09ac2dac4dc55543a5daea6a1899b32d37110df8c3d821f95b23fde38944,167b09ac2dac4dc55543a5daea6a1899b32d37110df8c3d821f95b23fde38944,167b09ac2dac4dc5,167b09ac2dac4dc5,True,1000,True,True,c5255e12004ef5a50cf1b19f9f7c0caf,False,False,True,100,f49443f593d0fe2982f5d93e886ce7f4,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r26-1783186942380399,drop,1000,128,26,101,1001,1000,1,0,True,True,True,True,100,900,100,0.205,2,1979,81.3229,12296.66,9f8b51b4f2c0556ec0aeddc3ab6b0489fa5a507623d9189345102053ea3968fa,9f8b51b4f2c0556ec0aeddc3ab6b0489fa5a507623d9189345102053ea3968fa,9f8b51b4f2c0556e,9f8b51b4f2c0556e,True,1000,True,True,8150581ccb59534ab97d28185c9c9950,False,False,True,100,01b00843bc87410326f894655f6c6b78,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r27-1783186942461851,drop,1000,128,27,101,1001,1000,1,0,True,True,True,True,100,900,100,0.237,2,1982,82.7367,12086.53,9907dd164a338e36ab9ba1acd51d0dbf93f774feecde729163147fe1fd271533,9907dd164a338e36ab9ba1acd51d0dbf93f774feecde729163147fe1fd271533,9907dd164a338e36,9907dd164a338e36,True,1000,True,True,68702483611fe3e8903b533ea1b85272,False,False,True,100,6cb346123c414a266792ab7c6a8c34e8,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r28-1783186942544727,drop,1000,128,28,101,1001,1000,1,0,True,True,True,True,100,900,100,0.3147,2,1979,81.7931,12225.97,832ee82bf1da53417079b830c50e4a70351f8e28b65ff4e1598f6d3f31b10815,832ee82bf1da53417079b830c50e4a70351f8e28b65ff4e1598f6d3f31b10815,832ee82bf1da5341,832ee82bf1da5341,True,1000,True,True,e26a8245536be363d3bfb91b910a15bb,False,False,True,100,fbced15c936951f3bd6ddd9585951fff,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r29-1783186942626650,drop,1000,128,29,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2251,2,1981,81.569,12259.57,49182976146bfb12566fc06a1dc119c3e27cf9f48e9340fd065fe970b3d7348c,49182976146bfb12566fc06a1dc119c3e27cf9f48e9340fd065fe970b3d7348c,49182976146bfb12,49182976146bfb12,True,1000,True,True,ec69acf12d0553eff7d7c978489517d5,False,False,True,100,6adcfa270179ee35bc5fa25f7cc0c4e0,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p128-r30-1783186942708336,drop,1000,128,30,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2069,2,1979,88.5031,11299.04,426b78f22a1430c4fba4c1c24795f41c2e26490e735f279dc20147139492f5b4,426b78f22a1430c4fba4c1c24795f41c2e26490e735f279dc20147139492f5b4,426b78f22a1430c4,426b78f22a1430c4,True,1000,True,True,34ab637def21fecc588b0d4904cfaf54,False,False,True,100,0c2d4eb5f2895c5538aaf23e218804a1,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r1-1783186942796965,drop,1000,512,1,101,1001,1000,1,0,True,True,True,True,100,900,100,0.221,2,1976,91.7232,10902.37,5c34b7f6554cd5e7f61118fcae137813c28f8def7a1aea2b53437cd0ff554fdd,5c34b7f6554cd5e7f61118fcae137813c28f8def7a1aea2b53437cd0ff554fdd,5c34b7f6554cd5e7,5c34b7f6554cd5e7,True,1000,True,True,fc95b16f94f3d591169220b777ee6d94,False,False,True,100,85a6905b7974d508858120faabfcd0a4,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r2-1783186942888877,drop,1000,512,2,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1941,2,1978,88.3362,11320.38,13f33b1de4532c7bd29fae7dc9ddc162d22e9e2025d215114b3ff2498c0e2aa4,13f33b1de4532c7bd29fae7dc9ddc162d22e9e2025d215114b3ff2498c0e2aa4,13f33b1de4532c7b,13f33b1de4532c7b,True,1000,True,True,3bdaedd9d3690c4c97dd5abc34ae2e3f,False,False,True,100,9ed63a3a7dc3fc903904e42466dc4484,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r3-1783186942977385,drop,1000,512,3,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2141,2,1976,89.0398,11230.93,1d20727b746f6f5a649293bf679c32a0c719741b49e020828ae631083af11425,1d20727b746f6f5a649293bf679c32a0c719741b49e020828ae631083af11425,1d20727b746f6f5a,1d20727b746f6f5a,True,1000,True,True,08e72604b44f33a214588ddfe4255558,False,False,True,100,6ae48dac97eaed9b6dd4f6ddc4d4cdcf,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r4-1783186943066593,drop,1000,512,4,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2029,2,1977,122.2799,8177.96,efa968ec0a62500e0205cd94a4e2e0ddb7bdd847364b8aabac990d0ff02d2761,efa968ec0a62500e0205cd94a4e2e0ddb7bdd847364b8aabac990d0ff02d2761,efa968ec0a62500e,efa968ec0a62500e,True,1000,True,True,991ee4e326e193bf3dab22b09e11af76,False,False,True,100,36890c8c50dbd321c193f1c11980dcf7,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r5-1783186943189101,drop,1000,512,5,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2613,2,1977,88.7039,11273.47,d9a4a8f9faf0aba0420b7deee34bb6f065c733b9ddb972ed89ccf0ff8055e363,d9a4a8f9faf0aba0420b7deee34bb6f065c733b9ddb972ed89ccf0ff8055e363,d9a4a8f9faf0aba0,d9a4a8f9faf0aba0,True,1000,True,True,8d65fb1a3e1bd3558fb73a92a1ffafcb,False,False,True,100,2696b54141cb3a4ebbdcb591b2521aa9,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r6-1783186943278007,drop,1000,512,6,101,1001,1000,1,0,True,True,True,True,100,900,100,0.3262,2,1976,88.0201,11361.04,2fc8844b4b185fce6011483bb9278a93d481e487b9a46efccd0b3ed5bc0f594b,2fc8844b4b185fce6011483bb9278a93d481e487b9a46efccd0b3ed5bc0f594b,2fc8844b4b185fce,2fc8844b4b185fce,True,1000,True,True,b8ab84dfbb6b25094c28195d321694dc,False,False,True,100,b873dcbe35f113685ea584bfe83c32fe,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r7-1783186943366219,drop,1000,512,7,101,1001,1000,1,0,True,True,True,True,100,900,100,0.19,2,1977,89.7651,11140.19,1f0e00e5bd9f720c46aef4f90fdffe06ce81583d8ab271f31f310b2b37b0047b,1f0e00e5bd9f720c46aef4f90fdffe06ce81583d8ab271f31f310b2b37b0047b,1f0e00e5bd9f720c,1f0e00e5bd9f720c,True,1000,True,True,04bc5bc75ab70abcbaf381b282e7df7e,False,False,True,100,a9b052e9f212ed02a6ed3f3113aad653,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r8-1783186943456165,drop,1000,512,8,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2158,2,1978,86.9792,11497.01,082dfeac0adf42a1e9846419b6fa231b26f281c3bdcfc07560237997154d6d3d,082dfeac0adf42a1e9846419b6fa231b26f281c3bdcfc07560237997154d6d3d,082dfeac0adf42a1,082dfeac0adf42a1,True,1000,True,True,735e5ee9e9d76d47a88fc6204813bbfc,False,False,True,100,6c65f6eedcc9ec1f9de83e5e6652eb60,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r9-1783186943543327,drop,1000,512,9,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1438,2,1977,93.1659,10733.54,5178630020015ad511cf8d2aa53262a4c812ac8da2a4a932985d5bf49692fac2,5178630020015ad511cf8d2aa53262a4c812ac8da2a4a932985d5bf49692fac2,5178630020015ad5,5178630020015ad5,True,1000,True,True,133648971bfcba9bff96ed7f6aea68e3,False,False,True,100,38b18ca5e7fb89e3a1e5c429ddbf8f46,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r10-1783186943636663,drop,1000,512,10,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2608,2,1982,89.323,11195.32,97848063cb1df12c6553ac19aa0251074564ce115aa4265714ebda176a21cc35,97848063cb1df12c6553ac19aa0251074564ce115aa4265714ebda176a21cc35,97848063cb1df12c,97848063cb1df12c,True,1000,True,True,8ce352886f6a31f1ba4140172235da0d,False,False,True,100,a88fd9ee021d0f21c019c72abfc874fa,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r11-1783186943726151,drop,1000,512,11,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2317,2,1980,87.7039,11402.0,6845c4a38ea106fd04c8bb45f016443823dd3845c2877f237b7d39174a245135,6845c4a38ea106fd04c8bb45f016443823dd3845c2877f237b7d39174a245135,6845c4a38ea106fd,6845c4a38ea106fd,True,1000,True,True,6b30ef266d378b2e98dc455066211934,False,False,True,100,4714ab1fbe7be739818eba8a469347ae,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r12-1783186943814046,drop,1000,512,12,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1857,2,1981,87.723,11399.52,b18099b2dfedb2e8e91b8f4ae7143b0f960ea1649722bd6b1618f262be85005c,b18099b2dfedb2e8e91b8f4ae7143b0f960ea1649722bd6b1618f262be85005c,b18099b2dfedb2e8,b18099b2dfedb2e8,True,1000,True,True,3ae5ae894e2c4db899daab9834aa07ad,False,False,True,100,8d9ab7fd1540157406ffa3d6d21ce46c,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r13-1783186943901941,drop,1000,512,13,101,1001,1000,1,0,True,True,True,True,100,900,100,0.211,2,1979,87.0888,11482.53,c4d8531dc7a732939141a61a4db4351861850e16f3e211354cea8a317451d9fb,c4d8531dc7a732939141a61a4db4351861850e16f3e211354cea8a317451d9fb,c4d8531dc7a73293,c4d8531dc7a73293,True,1000,True,True,5a44a13033a8952817eccb2865db76d6,False,False,True,100,08fce4762b122f467921a6b77539b8ea,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r14-1783186943989234,drop,1000,512,14,101,1001,1000,1,0,True,True,True,True,100,900,100,0.201,2,1980,87.518,11426.22,39c7c82ad62fe661f03e5fdf4e30639c7f77684a2b35d150bc3552994a5897a1,39c7c82ad62fe661f03e5fdf4e30639c7f77684a2b35d150bc3552994a5897a1,39c7c82ad62fe661,39c7c82ad62fe661,True,1000,True,True,ec416bba4cb9a1f5934a22ac6c3adcb7,False,False,True,100,2fd44c89d580b88da732adb1d249cff6,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r15-1783186944076921,drop,1000,512,15,101,1001,1000,1,0,True,True,True,True,100,900,100,0.241,2,1979,85.757,11660.85,608300e37fd5dc65d8da196eb2c71aec3a4bd327e4f92d474837711e87f7f1f9,608300e37fd5dc65d8da196eb2c71aec3a4bd327e4f92d474837711e87f7f1f9,608300e37fd5dc65,608300e37fd5dc65,True,1000,True,True,2dfd6da4d6e3fc2dce8b5ea89c110550,False,False,True,100,7aa4e49d0e1660be3ea62e85aef3e6ef,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r16-1783186944162872,drop,1000,512,16,101,1001,1000,1,0,True,True,True,True,100,900,100,0.216,2,1981,85.9163,11639.24,c051fa3f5c365e420c190b74bc3ca81ba63fe4b3f406ce55746fe793ddf58d18,c051fa3f5c365e420c190b74bc3ca81ba63fe4b3f406ce55746fe793ddf58d18,c051fa3f5c365e42,c051fa3f5c365e42,True,1000,True,True,3d574ff610e6e29f3fb352aa59d0c4de,False,False,True,100,58327b31bcce2f1807854f52ec312153,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r17-1783186944248990,drop,1000,512,17,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1781,2,1981,86.4019,11573.81,67b4298182eb09d706c385f56b0a0546a9d1f0a5ae40e7dbe24c92d071745694,67b4298182eb09d706c385f56b0a0546a9d1f0a5ae40e7dbe24c92d071745694,67b4298182eb09d7,67b4298182eb09d7,True,1000,True,True,9a70f030e4bf330b78dc6288eab43474,False,False,True,100,0733f38482be25f8235f81a328c9e8dc,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r18-1783186944335564,drop,1000,512,18,101,1001,1000,1,0,True,True,True,True,100,900,100,0.289,2,1979,89.9031,11123.08,3a0bdd89b77e98694e3ed78dd131ab49608a9e0635c9419abf255c05d34485c7,3a0bdd89b77e98694e3ed78dd131ab49608a9e0635c9419abf255c05d34485c7,3a0bdd89b77e9869,3a0bdd89b77e9869,True,1000,True,True,a6533277a94c1213a458306125589576,False,False,True,100,e21617a678b9eb0f442ab6d9a1aea4b0,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r19-1783186944425650,drop,1000,512,19,101,1001,1000,1,0,True,True,True,True,100,900,100,0.1888,2,1980,88.115,11348.81,59b23feecc4a6372d934652189a6433b5d5c26ff75e52a969b57db760cba734d,59b23feecc4a6372d934652189a6433b5d5c26ff75e52a969b57db760cba734d,59b23feecc4a6372,59b23feecc4a6372,True,1000,True,True,fb473bfabed1fe3124d92a6f4530ac2b,False,False,True,100,c999d3b3d26faeed50ce8e1ec873ecc2,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r20-1783186944513949,drop,1000,512,20,101,1001,1000,1,0,True,True,True,True,100,900,100,0.2122,2,1980,89.2208,11208.15,33874fa532c7101aa4e51847bf8913f1dce847c67d54785e7ce9f2161294f308,33874fa532c7101aa4e51847bf8913f1dce847c67d54785e7ce9f2161294f308,33874fa532c7101a,33874fa532c7101a,True,1000,True,True,ef4a70c40a791554f07c900196688cc0,False,False,True,100,078122708452dc0748a2af0b03fd095d,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-drop-m1000-p512-r21-1783186944603339,drop,1000,512,21,101,1001,1000,1,0,True,True,True,True,100,900,100,0.267,2,1979,73.4949,13606.38,7616d46bc80479aa5b7152909f7de5a214f8499d51e10d9cdb3fa3e7b3956ea6,7616d46bc80479aa5b7152909f7de5a214f8499d51e10d9cdb3fa3e7b3956ea6,7616d46bc80479aa,7616d46bc80479aa,True,1000,True,True,60e4aa7f9e13a851dcfd0e6971575dd9,False,False,True,100,85db44e4100792e3c0fa45e14f96b627,True,True,True,"seq gap detected: expected 101, got 102",ok,memory_ticket_checkpoint
